,Timestamp,Route Identifier,Transportation Mode,Origin Location,Destination Location,Shipment Quantity,Transportation Costs
3743,2023-11-08,Route D,Truck,City C,City X,93,242.88
3744,2023-11-09,Route A,Pipeline,City C,City Z,84,251.53
3745,2023-11-09,Route A,Truck,City A,City W,36,426.93
3746,2023-11-09,Route A,Pipeline,City B,City Y,41,316.24
3747,2023-11-09,Route B,Pipeline,City C,City X,5,13.61
3748,2023-11-09,Route B,Truck,City D,City W,24,13.47
3749,2023-11-09,Route B,Air,City C,City W,57,835.75
3750,2023-11-09,Route C,Air,City A,City X,56,438.52
3751,2023-11-09,Route C,Rail,City D,City Z,12,83.09
3752,2023-11-09,Route C,Rail,City C,City Z,12,711.87
3753,2023-11-09,Route D,Ship,City C,City X,58,546.24
3754,2023-11-09,Route D,Truck,City D,City Z,99,622.43
3755,2023-11-09,Route D,Truck,City A,City Z,99,566.08
3756,2023-11-10,Route A,Ship,City D,City W,71,210.28
3757,2023-11-10,Route A,Pipeline,City B,City W,69,728.36
3758,2023-11-10,Route A,Pipeline,City D,City Y,50,610.86
3759,2023-11-10,Route B,Truck,City B,City W,72,559.87
3760,2023-11-10,Route B,Pipeline,City A,City W,68,995.06
3761,2023-11-10,Route B,Rail,City A,City Z,4,377.29
3762,2023-11-10,Route C,Pipeline,City D,City Y,47,459.0
3763,2023-11-10,Route C,Truck,City D,City W,3,696.28
3764,2023-11-10,Route C,Ship,City B,City X,12,141.37
3765,2023-11-10,Route D,Air,City D,City Y,49,24.55
3766,2023-11-10,Route D,Truck,City A,City Z,18,941.34
3767,2023-11-10,Route D,Rail,City C,City Z,66,321.21
3768,2023-11-11,Route A,Truck,City D,City W,59,297.88
3769,2023-11-11,Route A,Truck,City B,City W,38,391.25
3770,2023-11-11,Route A,Ship,City A,City X,70,676.24
3771,2023-11-11,Route B,Pipeline,City B,City Z,12,612.47
3772,2023-11-11,Route B,Pipeline,City D,City Y,56,273.61
3773,2023-11-11,Route B,Ship,City B,City W,43,517.1
3774,2023-11-11,Route C,Truck,City D,City X,91,882.83
3775,2023-11-11,Route C,Air,City C,City Z,17,114.18
3776,2023-11-11,Route C,Pipeline,City C,City Z,48,491.25
3777,2023-11-11,Route D,Truck,City C,City W,100,510.74
3778,2023-11-11,Route D,Truck,City B,City Y,47,501.98
3779,2023-11-11,Route D,Truck,City A,City X,9,635.8
3780,2023-11-12,Route A,Ship,City C,City W,36,951.13
3781,2023-11-12,Route A,Rail,City B,City Y,18,285.66
3782,2023-11-12,Route A,Rail,City B,City Y,72,614.92
3783,2023-11-12,Route B,Air,City A,City X,12,490.62
3784,2023-11-12,Route B,Pipeline,City B,City Y,89,269.2
3785,2023-11-12,Route B,Rail,City B,City X,18,993.75
3786,2023-11-12,Route C,Truck,City D,City Z,1,486.66
3787,2023-11-12,Route C,Truck,City C,City X,12,125.01
3788,2023-11-12,Route C,Air,City A,City Y,60,887.05
3789,2023-11-12,Route D,Truck,City A,City Z,24,433.13
3790,2023-11-12,Route D,Truck,City C,City Y,57,62.71
3791,2023-11-12,Route D,Pipeline,City B,City Y,6,42.5
3792,2023-11-13,Route A,Truck,City D,City Z,88,24.56
3793,2023-11-13,Route A,Rail,City C,City X,65,578.26
3794,2023-11-13,Route A,Air,City C,City Z,30,812.62
3795,2023-11-13,Route B,Ship,City D,City W,76,559.78
3796,2023-11-13,Route B,Ship,City D,City Z,17,599.23
3797,2023-11-13,Route B,Air,City D,City X,53,837.97
3798,2023-11-13,Route C,Truck,City B,City W,26,806.73
3799,2023-11-13,Route C,Pipeline,City A,City Y,99,728.1
3800,2023-11-13,Route C,Truck,City A,City Z,43,54.95
3801,2023-11-13,Route D,Air,City D,City Y,88,191.34
3802,2023-11-13,Route D,Rail,City C,City Y,94,366.34
3803,2023-11-13,Route D,Air,City B,City Z,20,426.47
3804,2023-11-14,Route A,Truck,City D,City Z,70,441.07
3805,2023-11-14,Route A,Rail,City D,City Y,76,552.47
3806,2023-11-14,Route A,Air,City C,City Y,71,310.6
3807,2023-11-14,Route B,Ship,City C,City Y,49,921.93
3808,2023-11-14,Route B,Air,City D,City Y,70,56.96
3809,2023-11-14,Route B,Air,City A,City W,57,927.74
3810,2023-11-14,Route C,Truck,City D,City Z,58,623.68
3811,2023-11-14,Route C,Air,City A,City Z,51,167.86
3812,2023-11-14,Route C,Pipeline,City B,City X,77,43.67
3813,2023-11-14,Route D,Air,City C,City X,6,498.45
3814,2023-11-14,Route D,Air,City A,City X,30,108.73
3815,2023-11-14,Route D,Truck,City A,City W,100,512.44
3816,2023-11-15,Route A,Rail,City A,City X,19,335.25
3817,2023-11-15,Route A,Air,City D,City W,7,689.87
3818,2023-11-15,Route A,Ship,City B,City X,52,719.92
3819,2023-11-15,Route B,Air,City B,City Z,35,701.65
3820,2023-11-15,Route B,Truck,City B,City X,11,670.19
3821,2023-11-15,Route B,Ship,City D,City Z,73,363.77
3822,2023-11-15,Route C,Truck,City A,City Y,54,761.95
3823,2023-11-15,Route C,Truck,City A,City Z,15,343.89
3824,2023-11-15,Route C,Ship,City C,City Z,57,637.38
3825,2023-11-15,Route D,Pipeline,City C,City X,57,289.69
3826,2023-11-15,Route D,Rail,City A,City W,91,199.35
3827,2023-11-15,Route D,Ship,City D,City X,46,711.21
3828,2023-11-16,Route A,Pipeline,City C,City X,30,669.76
3829,2023-11-16,Route A,Truck,City A,City X,51,294.97
3830,2023-11-16,Route A,Pipeline,City B,City Z,99,724.15
3831,2023-11-16,Route B,Ship,City A,City X,36,354.73
3832,2023-11-16,Route B,Truck,City B,City W,6,511.42
3833,2023-11-16,Route B,Air,City A,City X,70,306.89
3834,2023-11-16,Route C,Pipeline,City A,City Y,84,343.44
3835,2023-11-16,Route C,Pipeline,City B,City Z,45,762.37
3836,2023-11-16,Route C,Ship,City C,City Z,19,55.25
3837,2023-11-16,Route D,Rail,City A,City X,8,413.48
3838,2023-11-16,Route D,Rail,City A,City X,51,575.48
3839,2023-11-16,Route D,Pipeline,City A,City X,70,392.99
3840,2023-11-17,Route A,Rail,City D,City Z,6,780.51
3841,2023-11-17,Route A,Ship,City D,City Z,89,683.42
3842,2023-11-17,Route A,Ship,City B,City Z,40,585.24
3843,2023-11-17,Route B,Air,City B,City X,1,398.7
3844,2023-11-17,Route B,Rail,City D,City Y,43,334.81
3845,2023-11-17,Route B,Ship,City B,City Z,2,82.15
3846,2023-11-17,Route C,Ship,City D,City Z,33,138.71
3847,2023-11-17,Route C,Rail,City B,City Z,14,464.78
3848,2023-11-17,Route C,Air,City B,City X,81,194.9
3849,2023-11-17,Route D,Pipeline,City B,City Y,29,314.64
3850,2023-11-17,Route D,Truck,City A,City X,95,789.58
3851,2023-11-17,Route D,Pipeline,City A,City W,87,55.93
3852,2023-11-18,Route A,Ship,City A,City W,66,260.74
3853,2023-11-18,Route A,Truck,City B,City X,12,390.19
3854,2023-11-18,Route A,Rail,City B,City Y,79,928.24
3855,2023-11-18,Route B,Air,City C,City W,43,756.69
3856,2023-11-18,Route B,Pipeline,City D,City Z,73,862.1
3857,2023-11-18,Route B,Truck,City B,City W,40,175.81
3858,2023-11-18,Route C,Truck,City B,City Y,54,674.33
3859,2023-11-18,Route C,Ship,City A,City Y,59,376.34
3860,2023-11-18,Route C,Pipeline,City B,City X,33,467.32
3861,2023-11-18,Route D,Rail,City A,City Y,1,908.26
3862,2023-11-18,Route D,Truck,City A,City Z,21,233.39
3863,2023-11-18,Route D,Pipeline,City A,City Y,25,437.13
3864,2023-11-19,Route A,Ship,City A,City Y,9,359.05
3865,2023-11-19,Route A,Pipeline,City A,City W,93,14.23
3866,2023-11-19,Route A,Air,City A,City W,14,775.07
3867,2023-11-19,Route B,Pipeline,City D,City Y,69,377.71
3868,2023-11-19,Route B,Pipeline,City A,City Z,73,752.13
3869,2023-11-19,Route B,Rail,City B,City X,49,560.45
3870,2023-11-19,Route C,Truck,City A,City Z,31,483.96
3871,2023-11-19,Route C,Pipeline,City B,City X,71,979.3
3872,2023-11-19,Route C,Pipeline,City B,City W,23,805.67
3873,2023-11-19,Route D,Air,City C,City Z,7,660.78
3874,2023-11-19,Route D,Pipeline,City B,City Y,93,756.45
3875,2023-11-19,Route D,Ship,City A,City X,23,555.69
3876,2023-11-20,Route A,Pipeline,City C,City Y,81,927.36
3877,2023-11-20,Route A,Ship,City B,City Y,8,259.44
3878,2023-11-20,Route A,Air,City C,City W,36,658.29
3879,2023-11-20,Route B,Ship,City A,City X,54,974.2
3880,2023-11-20,Route B,Air,City B,City X,87,135.27
3881,2023-11-20,Route B,Truck,City B,City X,82,215.78
3882,2023-11-20,Route C,Truck,City C,City Y,29,853.85
3883,2023-11-20,Route C,Ship,City D,City W,46,851.98
3884,2023-11-20,Route C,Ship,City A,City Y,48,720.67
3885,2023-11-20,Route D,Truck,City B,City X,54,342.11
3886,2023-11-20,Route D,Truck,City D,City Z,51,205.07
3887,2023-11-20,Route D,Truck,City C,City Y,57,462.35
3888,2023-11-21,Route A,Air,City D,City X,79,541.9
3889,2023-11-21,Route A,Ship,City A,City X,84,170.28
3890,2023-11-21,Route A,Pipeline,City A,City W,88,884.63
3891,2023-11-21,Route B,Truck,City D,City Z,49,866.54
3892,2023-11-21,Route B,Truck,City B,City Y,16,944.67
3893,2023-11-21,Route B,Truck,City C,City Y,95,545.8
3894,2023-11-21,Route C,Air,City A,City W,51,170.58
3895,2023-11-21,Route C,Pipeline,City A,City Y,16,425.6
3896,2023-11-21,Route C,Truck,City A,City Z,52,561.61
3897,2023-11-21,Route D,Air,City D,City W,59,954.51
3898,2023-11-21,Route D,Truck,City D,City Y,90,400.06
3899,2023-11-21,Route D,Ship,City A,City W,47,368.05
3900,2023-11-22,Route A,Air,City C,City Z,39,659.47
3901,2023-11-22,Route A,Rail,City D,City W,26,688.01
3902,2023-11-22,Route A,Pipeline,City B,City Y,73,422.66
3903,2023-11-22,Route B,Truck,City C,City W,22,459.08
3904,2023-11-22,Route B,Ship,City B,City W,18,439.5
3905,2023-11-22,Route B,Truck,City A,City Z,19,263.17
3906,2023-11-22,Route C,Rail,City B,City Z,84,559.26
3907,2023-11-22,Route C,Air,City C,City Y,13,682.39
3908,2023-11-22,Route C,Pipeline,City A,City W,77,950.87
3909,2023-11-22,Route D,Pipeline,City A,City W,19,643.08
3910,2023-11-22,Route D,Air,City A,City W,34,228.4
3911,2023-11-22,Route D,Pipeline,City C,City Y,18,722.96
3912,2023-11-23,Route A,Air,City D,City Y,47,670.04
3913,2023-11-23,Route A,Air,City B,City Y,32,268.13
3914,2023-11-23,Route A,Ship,City A,City Y,10,87.9
3915,2023-11-23,Route B,Air,City D,City W,4,380.12
3916,2023-11-23,Route B,Air,City C,City W,100,730.49
3917,2023-11-23,Route B,Pipeline,City C,City W,43,798.11
3918,2023-11-23,Route C,Rail,City C,City Z,26,366.89
3919,2023-11-23,Route C,Ship,City D,City Z,73,477.47
3920,2023-11-23,Route C,Air,City D,City W,94,598.7
3921,2023-11-23,Route D,Pipeline,City D,City X,56,216.54
3922,2023-11-23,Route D,Air,City B,City X,23,349.82
3923,2023-11-23,Route D,Air,City A,City X,74,338.72
3924,2023-11-24,Route A,Pipeline,City C,City X,44,193.51
3925,2023-11-24,Route A,Rail,City B,City Z,48,579.96
3926,2023-11-24,Route A,Rail,City C,City W,24,121.71
3927,2023-11-24,Route B,Ship,City A,City W,36,145.34
3928,2023-11-24,Route B,Air,City A,City Z,24,390.96
3929,2023-11-24,Route B,Air,City A,City Z,84,549.02
3930,2023-11-24,Route C,Ship,City B,City Y,54,818.41
3931,2023-11-24,Route C,Air,City C,City Z,28,721.21
3932,2023-11-24,Route C,Truck,City D,City W,29,661.21
3933,2023-11-24,Route D,Rail,City B,City X,88,904.63
3934,2023-11-24,Route D,Truck,City A,City W,68,823.73
3935,2023-11-24,Route D,Ship,City B,City X,11,374.68
3936,2023-11-25,Route A,Pipeline,City D,City X,72,288.04
3937,2023-11-25,Route A,Ship,City B,City Z,85,286.57
3938,2023-11-25,Route A,Ship,City D,City W,34,274.39
3939,2023-11-25,Route B,Rail,City A,City X,64,202.06
3940,2023-11-25,Route B,Ship,City A,City W,44,876.56
3941,2023-11-25,Route B,Ship,City B,City W,60,458.44
3942,2023-11-25,Route C,Pipeline,City D,City W,88,330.67
3943,2023-11-25,Route C,Ship,City B,City W,1,120.36
3944,2023-11-25,Route C,Truck,City A,City Z,20,815.53
3945,2023-11-25,Route D,Pipeline,City A,City X,48,332.23
3946,2023-11-25,Route D,Pipeline,City A,City X,4,921.57
3947,2023-11-25,Route D,Rail,City B,City Y,9,316.1
3948,2023-11-26,Route A,Air,City D,City Y,16,431.17
3949,2023-11-26,Route A,Pipeline,City C,City Y,74,695.38
3950,2023-11-26,Route A,Truck,City B,City W,68,808.06
3951,2023-11-26,Route B,Truck,City D,City Y,5,206.47
3952,2023-11-26,Route B,Ship,City D,City Z,45,712.1
3953,2023-11-26,Route B,Pipeline,City D,City Y,93,36.52
3954,2023-11-26,Route C,Ship,City D,City Y,45,136.54
3955,2023-11-26,Route C,Air,City C,City Y,31,156.88
3956,2023-11-26,Route C,Ship,City D,City Y,90,619.79
3957,2023-11-26,Route D,Pipeline,City B,City X,37,369.95
3958,2023-11-26,Route D,Rail,City B,City Z,29,137.91
3959,2023-11-26,Route D,Rail,City D,City X,65,356.51
3960,2023-11-27,Route A,Truck,City D,City W,12,908.32
3961,2023-11-27,Route A,Pipeline,City D,City X,66,195.56
3962,2023-11-27,Route A,Pipeline,City D,City X,98,510.61
3963,2023-11-27,Route B,Ship,City B,City W,5,107.68
3964,2023-11-27,Route B,Rail,City A,City Y,51,108.78
3965,2023-11-27,Route B,Pipeline,City B,City Y,91,98.74
3966,2023-11-27,Route C,Rail,City D,City Z,69,860.93
3967,2023-11-27,Route C,Rail,City D,City Y,42,448.19
3968,2023-11-27,Route C,Air,City B,City Y,27,979.88
3969,2023-11-27,Route D,Ship,City B,City Y,21,920.45
3970,2023-11-27,Route D,Pipeline,City A,City X,97,611.35
3971,2023-11-27,Route D,Air,City B,City Z,72,990.49
3972,2023-11-28,Route A,Pipeline,City B,City Y,23,736.91
3973,2023-11-28,Route A,Air,City D,City X,49,191.21
3974,2023-11-28,Route A,Pipeline,City C,City Y,48,659.53
3975,2023-11-28,Route B,Rail,City B,City W,32,76.0
3976,2023-11-28,Route B,Truck,City A,City Z,51,686.84
3977,2023-11-28,Route B,Rail,City C,City X,31,16.25
3978,2023-11-28,Route C,Air,City B,City Z,99,130.8
3979,2023-11-28,Route C,Pipeline,City C,City Y,2,889.59
3980,2023-11-28,Route C,Truck,City B,City W,23,407.28
3981,2023-11-28,Route D,Truck,City C,City W,30,575.2
3982,2023-11-28,Route D,Rail,City C,City W,9,320.69
3983,2023-11-28,Route D,Air,City D,City X,47,325.24
3984,2023-11-29,Route A,Pipeline,City A,City Y,81,663.09
3985,2023-11-29,Route A,Air,City A,City W,93,274.99
3986,2023-11-29,Route A,Truck,City C,City Z,55,278.9
3987,2023-11-29,Route B,Pipeline,City A,City W,76,984.92
3988,2023-11-29,Route B,Pipeline,City C,City W,71,501.68
3989,2023-11-29,Route B,Ship,City A,City W,1,813.09
3990,2023-11-29,Route C,Truck,City C,City Y,56,976.63
3991,2023-11-29,Route C,Truck,City A,City W,13,144.6
3992,2023-11-29,Route C,Truck,City B,City Z,10,941.39
3993,2023-11-29,Route D,Pipeline,City B,City W,80,409.5
3994,2023-11-29,Route D,Pipeline,City D,City W,5,570.73
3995,2023-11-29,Route D,Pipeline,City D,City Y,10,173.32
3996,2023-11-30,Route A,Rail,City D,City Y,11,799.91
3997,2023-11-30,Route A,Ship,City B,City W,84,395.51
3998,2023-11-30,Route A,Truck,City D,City Z,90,581.01
3999,2023-11-30,Route B,Pipeline,City D,City W,46,244.86
4000,2023-11-30,Route B,Ship,City C,City Y,15,606.59
4001,2023-11-30,Route B,Rail,City C,City Z,25,40.57
4002,2023-11-30,Route C,Pipeline,City C,City Y,30,133.44
4003,2023-11-30,Route C,Truck,City B,City X,76,78.56
4004,2023-11-30,Route C,Truck,City C,City W,49,279.56
4005,2023-11-30,Route D,Air,City D,City Z,62,16.82
4006,2023-11-30,Route D,Truck,City A,City Y,54,968.49
4007,2023-11-30,Route D,Rail,City D,City Z,40,549.31
4008,2023-12-01,Route A,Rail,City D,City W,39,576.67
4009,2023-12-01,Route A,Pipeline,City D,City Z,12,425.59
4010,2023-12-01,Route A,Ship,City D,City Z,55,693.72
4011,2023-12-01,Route B,Truck,City C,City Z,5,32.82
4012,2023-12-01,Route B,Ship,City C,City Z,90,228.38
4013,2023-12-01,Route B,Ship,City A,City W,35,569.4
4014,2023-12-01,Route C,Pipeline,City B,City W,57,88.29
4015,2023-12-01,Route C,Pipeline,City C,City Y,73,698.99
4016,2023-12-01,Route C,Ship,City C,City Y,7,697.77
4017,2023-12-01,Route D,Pipeline,City D,City X,23,374.33
4018,2023-12-01,Route D,Truck,City B,City Y,60,419.39
4019,2023-12-01,Route D,Ship,City D,City Z,31,987.57
4020,2023-12-02,Route A,Air,City C,City Z,79,399.54
4021,2023-12-02,Route A,Air,City D,City W,32,305.55
4022,2023-12-02,Route A,Air,City C,City Z,96,229.19
4023,2023-12-02,Route B,Air,City A,City Z,79,130.1
4024,2023-12-02,Route B,Pipeline,City B,City Y,91,945.3
4025,2023-12-02,Route B,Air,City C,City W,37,234.15
4026,2023-12-02,Route C,Air,City D,City Z,3,530.57
4027,2023-12-02,Route C,Pipeline,City B,City Y,29,57.27
4028,2023-12-02,Route C,Air,City D,City Y,78,725.72
4029,2023-12-02,Route D,Ship,City C,City X,32,166.12
4030,2023-12-02,Route D,Truck,City D,City Y,8,694.36
4031,2023-12-02,Route D,Truck,City D,City X,62,333.56
4032,2023-12-03,Route A,Pipeline,City C,City Y,37,633.99
4033,2023-12-03,Route A,Rail,City C,City Z,61,802.35
4034,2023-12-03,Route A,Ship,City B,City X,32,20.06
4035,2023-12-03,Route B,Air,City C,City W,39,387.69
4036,2023-12-03,Route B,Truck,City B,City Y,73,64.06
4037,2023-12-03,Route B,Truck,City B,City Z,14,145.0
4038,2023-12-03,Route C,Truck,City B,City W,43,859.89
4039,2023-12-03,Route C,Air,City D,City Y,43,586.53
4040,2023-12-03,Route C,Rail,City A,City W,11,923.47
4041,2023-12-03,Route D,Pipeline,City B,City X,34,708.76
4042,2023-12-03,Route D,Pipeline,City C,City Y,34,698.81
4043,2023-12-03,Route D,Rail,City D,City Y,11,81.75
4044,2023-12-04,Route A,Pipeline,City C,City X,27,303.66
4045,2023-12-04,Route A,Ship,City B,City W,21,933.46
4046,2023-12-04,Route A,Ship,City A,City Y,25,316.93
4047,2023-12-04,Route B,Air,City B,City Z,53,215.83
4048,2023-12-04,Route B,Truck,City A,City Z,30,666.65
4049,2023-12-04,Route B,Pipeline,City D,City W,70,832.88
4050,2023-12-04,Route C,Truck,City C,City Y,73,861.75
4051,2023-12-04,Route C,Rail,City A,City Y,84,98.77
4052,2023-12-04,Route C,Rail,City D,City Z,9,471.16
4053,2023-12-04,Route D,Ship,City A,City Z,27,843.06
4054,2023-12-04,Route D,Truck,City B,City Y,69,796.0
4055,2023-12-04,Route D,Air,City A,City Y,21,816.92
4056,2023-12-05,Route A,Pipeline,City C,City W,51,344.96
4057,2023-12-05,Route A,Rail,City C,City Y,26,209.03
4058,2023-12-05,Route A,Pipeline,City B,City Y,2,144.93
4059,2023-12-05,Route B,Ship,City C,City W,74,991.59
4060,2023-12-05,Route B,Ship,City B,City X,30,31.75
4061,2023-12-05,Route B,Ship,City C,City W,60,446.56
4062,2023-12-05,Route C,Truck,City D,City W,47,933.49
4063,2023-12-05,Route C,Truck,City D,City W,19,778.15
4064,2023-12-05,Route C,Pipeline,City C,City Z,32,899.66
4065,2023-12-05,Route D,Truck,City B,City Z,83,376.49
4066,2023-12-05,Route D,Truck,City A,City Y,30,737.37
4067,2023-12-05,Route D,Pipeline,City C,City W,22,242.64
4068,2023-12-06,Route A,Ship,City C,City Y,6,135.79
4069,2023-12-06,Route A,Air,City D,City X,75,811.4
4070,2023-12-06,Route A,Truck,City A,City W,92,171.41
4071,2023-12-06,Route B,Ship,City B,City Z,7,882.27
4072,2023-12-06,Route B,Truck,City D,City W,34,663.95
4073,2023-12-06,Route B,Pipeline,City D,City X,61,645.77
4074,2023-12-06,Route C,Rail,City C,City Z,53,114.81
4075,2023-12-06,Route C,Pipeline,City B,City Z,7,392.45
4076,2023-12-06,Route C,Pipeline,City B,City W,20,790.73
4077,2023-12-06,Route D,Rail,City B,City Z,65,873.49
4078,2023-12-06,Route D,Truck,City B,City Y,41,602.81
4079,2023-12-06,Route D,Pipeline,City C,City W,51,760.67
4080,2023-12-07,Route A,Air,City C,City Y,32,490.61
4081,2023-12-07,Route A,Ship,City D,City X,24,108.73
4082,2023-12-07,Route A,Truck,City A,City X,16,535.61
4083,2023-12-07,Route B,Pipeline,City A,City Y,90,353.19
4084,2023-12-07,Route B,Pipeline,City D,City X,86,917.17
4085,2023-12-07,Route B,Truck,City D,City X,63,298.43
4086,2023-12-07,Route C,Truck,City B,City Y,46,112.53
4087,2023-12-07,Route C,Pipeline,City C,City Z,23,602.2
4088,2023-12-07,Route C,Truck,City D,City X,23,183.75
4089,2023-12-07,Route D,Rail,City D,City Z,32,228.11
4090,2023-12-07,Route D,Rail,City B,City Y,3,367.11
4091,2023-12-07,Route D,Air,City B,City Y,15,381.92
4092,2023-12-08,Route A,Rail,City C,City Z,76,880.28
4093,2023-12-08,Route A,Rail,City B,City Y,95,738.58
4094,2023-12-08,Route A,Pipeline,City B,City Y,38,301.48
4095,2023-12-08,Route B,Rail,City A,City Z,65,842.21
4096,2023-12-08,Route B,Rail,City C,City X,35,469.98
4097,2023-12-08,Route B,Ship,City A,City Z,79,686.29
4098,2023-12-08,Route C,Pipeline,City C,City X,79,768.43
4099,2023-12-08,Route C,Air,City B,City W,64,264.8
4100,2023-12-08,Route C,Ship,City D,City W,82,661.35
4101,2023-12-08,Route D,Ship,City C,City W,30,275.33
4102,2023-12-08,Route D,Rail,City D,City W,41,796.84
4103,2023-12-08,Route D,Ship,City C,City Y,3,424.18
4104,2023-12-09,Route A,Rail,City C,City X,19,811.43
4105,2023-12-09,Route A,Ship,City A,City Z,74,727.88
4106,2023-12-09,Route A,Ship,City B,City Z,15,80.62
4107,2023-12-09,Route B,Rail,City B,City X,20,595.5
4108,2023-12-09,Route B,Air,City D,City Y,56,251.92
4109,2023-12-09,Route B,Ship,City D,City Y,80,725.49
4110,2023-12-09,Route C,Ship,City A,City W,49,85.24
4111,2023-12-09,Route C,Air,City A,City Z,13,202.59
4112,2023-12-09,Route C,Truck,City B,City X,6,279.89
4113,2023-12-09,Route D,Pipeline,City B,City Y,9,820.73
