,Timestamp,Inventory Location Identifier,Product Identifier,Inventory Quantity,Safety Stock Levels,Carrying Costs
3703,2023-11-05,Distribution Center X,PROD002,464,86,0.44
3704,2023-11-05,Distribution Center X,PROD003,620,111,0.16
3705,2023-11-05,Distribution Center Y,PROD001,139,141,0.52
3706,2023-11-05,Distribution Center Y,PROD002,158,74,0.1
3707,2023-11-05,Distribution Center Y,PROD003,882,114,0.76
3708,2023-11-06,Warehouse A,PROD001,383,112,0.46
3709,2023-11-06,Warehouse A,PROD002,425,100,0.97
3710,2023-11-06,Warehouse A,PROD003,382,99,0.54
3711,2023-11-06,Warehouse B,PROD001,656,125,0.16
3712,2023-11-06,Warehouse B,PROD002,906,54,0.99
3713,2023-11-06,Warehouse B,PROD003,127,99,0.94
3714,2023-11-06,Distribution Center X,PROD001,166,74,0.79
3715,2023-11-06,Distribution Center X,PROD002,980,82,0.79
3716,2023-11-06,Distribution Center X,PROD003,769,142,0.41
3717,2023-11-06,Distribution Center Y,PROD001,726,112,0.67
3718,2023-11-06,Distribution Center Y,PROD002,377,139,0.15
3719,2023-11-06,Distribution Center Y,PROD003,394,104,0.76
3720,2023-11-07,Warehouse A,PROD001,248,111,0.13
3721,2023-11-07,Warehouse A,PROD002,832,96,0.67
3722,2023-11-07,Warehouse A,PROD003,692,53,0.73
3723,2023-11-07,Warehouse B,PROD001,660,68,0.34
3724,2023-11-07,Warehouse B,PROD002,466,137,0.23
3725,2023-11-07,Warehouse B,PROD003,253,127,0.62
3726,2023-11-07,Distribution Center X,PROD001,678,70,0.11
3727,2023-11-07,Distribution Center X,PROD002,789,61,0.68
3728,2023-11-07,Distribution Center X,PROD003,938,99,0.46
3729,2023-11-07,Distribution Center Y,PROD001,600,60,0.57
3730,2023-11-07,Distribution Center Y,PROD002,193,104,0.25
3731,2023-11-07,Distribution Center Y,PROD003,437,82,0.72
3732,2023-11-08,Warehouse A,PROD001,512,118,0.69
3733,2023-11-08,Warehouse A,PROD002,391,125,0.38
3734,2023-11-08,Warehouse A,PROD003,421,146,0.89
3735,2023-11-08,Warehouse B,PROD001,745,61,0.2
3736,2023-11-08,Warehouse B,PROD002,586,149,0.82
3737,2023-11-08,Warehouse B,PROD003,833,68,0.34
3738,2023-11-08,Distribution Center X,PROD001,214,145,0.46
3739,2023-11-08,Distribution Center X,PROD002,315,50,0.99
3740,2023-11-08,Distribution Center X,PROD003,835,112,0.1
3741,2023-11-08,Distribution Center Y,PROD001,71,149,0.73
3742,2023-11-08,Distribution Center Y,PROD002,537,103,0.69
3743,2023-11-08,Distribution Center Y,PROD003,750,105,0.25
3744,2023-11-09,Warehouse A,PROD001,383,73,0.73
3745,2023-11-09,Warehouse A,PROD002,202,112,0.26
3746,2023-11-09,Warehouse A,PROD003,971,64,0.51
3747,2023-11-09,Warehouse B,PROD001,833,77,0.27
3748,2023-11-09,Warehouse B,PROD002,60,145,0.26
3749,2023-11-09,Warehouse B,PROD003,777,74,0.33
3750,2023-11-09,Distribution Center X,PROD001,923,102,0.5
3751,2023-11-09,Distribution Center X,PROD002,934,129,0.2
3752,2023-11-09,Distribution Center X,PROD003,651,71,0.17
3753,2023-11-09,Distribution Center Y,PROD001,87,98,0.21
3754,2023-11-09,Distribution Center Y,PROD002,65,93,0.13
3755,2023-11-09,Distribution Center Y,PROD003,240,111,0.54
3756,2023-11-10,Warehouse A,PROD001,778,62,0.11
3757,2023-11-10,Warehouse A,PROD002,272,146,0.96
3758,2023-11-10,Warehouse A,PROD003,681,124,0.81
3759,2023-11-10,Warehouse B,PROD001,42,62,0.29
3760,2023-11-10,Warehouse B,PROD002,810,50,0.44
3761,2023-11-10,Warehouse B,PROD003,532,147,0.34
3762,2023-11-10,Distribution Center X,PROD001,497,110,0.78
3763,2023-11-10,Distribution Center X,PROD002,618,104,0.4
3764,2023-11-10,Distribution Center X,PROD003,698,93,1.0
3765,2023-11-10,Distribution Center Y,PROD001,836,80,0.95
3766,2023-11-10,Distribution Center Y,PROD002,681,101,0.44
3767,2023-11-10,Distribution Center Y,PROD003,58,95,0.89
3768,2023-11-11,Warehouse A,PROD001,825,62,0.1
3769,2023-11-11,Warehouse A,PROD002,891,139,0.46
3770,2023-11-11,Warehouse A,PROD003,855,67,0.12
3771,2023-11-11,Warehouse B,PROD001,125,117,0.35
3772,2023-11-11,Warehouse B,PROD002,716,146,0.83
3773,2023-11-11,Warehouse B,PROD003,377,107,0.66
3774,2023-11-11,Distribution Center X,PROD001,674,110,0.56
3775,2023-11-11,Distribution Center X,PROD002,676,74,0.1
3776,2023-11-11,Distribution Center X,PROD003,653,91,0.11
3777,2023-11-11,Distribution Center Y,PROD001,368,55,0.97
3778,2023-11-11,Distribution Center Y,PROD002,753,91,0.71
3779,2023-11-11,Distribution Center Y,PROD003,239,127,0.54
3780,2023-11-12,Warehouse A,PROD001,756,128,0.81
3781,2023-11-12,Warehouse A,PROD002,356,104,0.95
3782,2023-11-12,Warehouse A,PROD003,964,110,0.99
3783,2023-11-12,Warehouse B,PROD001,877,139,0.91
3784,2023-11-12,Warehouse B,PROD002,751,99,0.36
3785,2023-11-12,Warehouse B,PROD003,199,141,0.23
3786,2023-11-12,Distribution Center X,PROD001,532,123,0.81
3787,2023-11-12,Distribution Center X,PROD002,733,114,0.13
3788,2023-11-12,Distribution Center X,PROD003,509,61,0.37
3789,2023-11-12,Distribution Center Y,PROD001,689,120,0.99
3790,2023-11-12,Distribution Center Y,PROD002,478,71,0.91
3791,2023-11-12,Distribution Center Y,PROD003,977,64,0.53
3792,2023-11-13,Warehouse A,PROD001,553,80,0.32
3793,2023-11-13,Warehouse A,PROD002,174,146,0.95
3794,2023-11-13,Warehouse A,PROD003,716,61,0.19
3795,2023-11-13,Warehouse B,PROD001,732,53,0.24
3796,2023-11-13,Warehouse B,PROD002,951,91,0.91
3797,2023-11-13,Warehouse B,PROD003,784,85,0.3
3798,2023-11-13,Distribution Center X,PROD001,263,135,0.53
3799,2023-11-13,Distribution Center X,PROD002,919,135,0.21
3800,2023-11-13,Distribution Center X,PROD003,139,118,0.67
3801,2023-11-13,Distribution Center Y,PROD001,503,61,0.82
3802,2023-11-13,Distribution Center Y,PROD002,340,78,0.94
3803,2023-11-13,Distribution Center Y,PROD003,784,126,0.16
3804,2023-11-14,Warehouse A,PROD001,351,98,0.92
3805,2023-11-14,Warehouse A,PROD002,760,144,0.75
3806,2023-11-14,Warehouse A,PROD003,669,132,0.81
3807,2023-11-14,Warehouse B,PROD001,989,105,0.83
3808,2023-11-14,Warehouse B,PROD002,228,83,0.2
3809,2023-11-14,Warehouse B,PROD003,89,64,0.18
3810,2023-11-14,Distribution Center X,PROD001,758,125,0.94
3811,2023-11-14,Distribution Center X,PROD002,762,64,0.62
3812,2023-11-14,Distribution Center X,PROD003,130,90,0.96
3813,2023-11-14,Distribution Center Y,PROD001,590,144,0.1
3814,2023-11-14,Distribution Center Y,PROD002,63,125,0.58
3815,2023-11-14,Distribution Center Y,PROD003,867,99,0.98
3816,2023-11-15,Warehouse A,PROD001,327,148,0.43
3817,2023-11-15,Warehouse A,PROD002,695,66,0.57
3818,2023-11-15,Warehouse A,PROD003,616,125,0.3
3819,2023-11-15,Warehouse B,PROD001,404,51,0.58
3820,2023-11-15,Warehouse B,PROD002,471,90,0.23
3821,2023-11-15,Warehouse B,PROD003,965,87,0.85
3822,2023-11-15,Distribution Center X,PROD001,511,137,0.51
3823,2023-11-15,Distribution Center X,PROD002,615,86,0.23
3824,2023-11-15,Distribution Center X,PROD003,681,139,0.13
3825,2023-11-15,Distribution Center Y,PROD001,327,89,0.55
3826,2023-11-15,Distribution Center Y,PROD002,705,65,0.35
3827,2023-11-15,Distribution Center Y,PROD003,868,140,0.62
3828,2023-11-16,Warehouse A,PROD001,646,77,0.55
3829,2023-11-16,Warehouse A,PROD002,721,98,0.15
3830,2023-11-16,Warehouse A,PROD003,829,92,0.24
3831,2023-11-16,Warehouse B,PROD001,733,76,0.86
3832,2023-11-16,Warehouse B,PROD002,956,78,0.73
3833,2023-11-16,Warehouse B,PROD003,53,149,0.26
3834,2023-11-16,Distribution Center X,PROD001,499,143,0.45
3835,2023-11-16,Distribution Center X,PROD002,834,134,0.92
3836,2023-11-16,Distribution Center X,PROD003,163,52,0.59
3837,2023-11-16,Distribution Center Y,PROD001,345,104,0.71
3838,2023-11-16,Distribution Center Y,PROD002,356,146,0.45
3839,2023-11-16,Distribution Center Y,PROD003,73,117,0.75
3840,2023-11-17,Warehouse A,PROD001,289,139,0.93
3841,2023-11-17,Warehouse A,PROD002,717,120,0.45
3842,2023-11-17,Warehouse A,PROD003,134,91,0.78
3843,2023-11-17,Warehouse B,PROD001,594,56,0.86
3844,2023-11-17,Warehouse B,PROD002,726,88,0.51
3845,2023-11-17,Warehouse B,PROD003,167,123,0.22
3846,2023-11-17,Distribution Center X,PROD001,712,111,0.36
3847,2023-11-17,Distribution Center X,PROD002,148,76,0.3
3848,2023-11-17,Distribution Center X,PROD003,766,75,0.76
3849,2023-11-17,Distribution Center Y,PROD001,9,96,0.75
3850,2023-11-17,Distribution Center Y,PROD002,589,63,0.71
3851,2023-11-17,Distribution Center Y,PROD003,879,68,0.44
3852,2023-11-18,Warehouse A,PROD001,437,136,0.86
3853,2023-11-18,Warehouse A,PROD002,948,57,0.19
3854,2023-11-18,Warehouse A,PROD003,997,110,0.26
3855,2023-11-18,Warehouse B,PROD001,53,65,0.98
3856,2023-11-18,Warehouse B,PROD002,665,93,0.63
3857,2023-11-18,Warehouse B,PROD003,993,69,0.66
3858,2023-11-18,Distribution Center X,PROD001,413,81,0.13
3859,2023-11-18,Distribution Center X,PROD002,246,100,0.54
3860,2023-11-18,Distribution Center X,PROD003,704,126,0.96
3861,2023-11-18,Distribution Center Y,PROD001,668,145,0.44
3862,2023-11-18,Distribution Center Y,PROD002,708,135,0.69
3863,2023-11-18,Distribution Center Y,PROD003,796,109,0.88
3864,2023-11-19,Warehouse A,PROD001,665,98,0.35
3865,2023-11-19,Warehouse A,PROD002,668,106,0.43
3866,2023-11-19,Warehouse A,PROD003,122,64,0.17
3867,2023-11-19,Warehouse B,PROD001,500,132,0.7
3868,2023-11-19,Warehouse B,PROD002,521,78,0.12
3869,2023-11-19,Warehouse B,PROD003,586,123,0.53
3870,2023-11-19,Distribution Center X,PROD001,710,145,0.19
3871,2023-11-19,Distribution Center X,PROD002,607,73,0.45
3872,2023-11-19,Distribution Center X,PROD003,660,139,0.49
3873,2023-11-19,Distribution Center Y,PROD001,585,66,0.19
3874,2023-11-19,Distribution Center Y,PROD002,65,141,0.92
3875,2023-11-19,Distribution Center Y,PROD003,814,118,0.27
3876,2023-11-20,Warehouse A,PROD001,832,139,0.12
3877,2023-11-20,Warehouse A,PROD002,569,118,0.81
3878,2023-11-20,Warehouse A,PROD003,542,112,0.16
3879,2023-11-20,Warehouse B,PROD001,857,124,0.59
3880,2023-11-20,Warehouse B,PROD002,838,133,0.21
3881,2023-11-20,Warehouse B,PROD003,771,76,0.97
3882,2023-11-20,Distribution Center X,PROD001,919,65,0.26
3883,2023-11-20,Distribution Center X,PROD002,613,138,0.26
3884,2023-11-20,Distribution Center X,PROD003,568,107,0.82
3885,2023-11-20,Distribution Center Y,PROD001,125,55,0.22
3886,2023-11-20,Distribution Center Y,PROD002,211,133,0.25
3887,2023-11-20,Distribution Center Y,PROD003,575,82,0.87
3888,2023-11-21,Warehouse A,PROD001,35,60,0.98
3889,2023-11-21,Warehouse A,PROD002,518,88,0.43
3890,2023-11-21,Warehouse A,PROD003,557,71,0.48
3891,2023-11-21,Warehouse B,PROD001,967,134,0.1
3892,2023-11-21,Warehouse B,PROD002,307,55,0.95
3893,2023-11-21,Warehouse B,PROD003,531,150,0.36
3894,2023-11-21,Distribution Center X,PROD001,546,106,0.23
3895,2023-11-21,Distribution Center X,PROD002,502,138,0.38
3896,2023-11-21,Distribution Center X,PROD003,932,95,0.65
3897,2023-11-21,Distribution Center Y,PROD001,522,76,0.72
3898,2023-11-21,Distribution Center Y,PROD002,678,55,0.31
3899,2023-11-21,Distribution Center Y,PROD003,192,68,0.37
3900,2023-11-22,Warehouse A,PROD001,852,77,0.96
3901,2023-11-22,Warehouse A,PROD002,616,120,0.29
3902,2023-11-22,Warehouse A,PROD003,367,85,0.22
3903,2023-11-22,Warehouse B,PROD001,637,104,0.17
3904,2023-11-22,Warehouse B,PROD002,261,83,0.44
3905,2023-11-22,Warehouse B,PROD003,925,70,0.46
3906,2023-11-22,Distribution Center X,PROD001,85,82,0.71
3907,2023-11-22,Distribution Center X,PROD002,962,138,0.23
3908,2023-11-22,Distribution Center X,PROD003,208,59,0.67
3909,2023-11-22,Distribution Center Y,PROD001,275,131,0.73
3910,2023-11-22,Distribution Center Y,PROD002,197,141,0.43
3911,2023-11-22,Distribution Center Y,PROD003,673,132,0.84
3912,2023-11-23,Warehouse A,PROD001,619,70,0.48
3913,2023-11-23,Warehouse A,PROD002,157,90,0.99
3914,2023-11-23,Warehouse A,PROD003,444,98,0.12
3915,2023-11-23,Warehouse B,PROD001,618,81,0.17
3916,2023-11-23,Warehouse B,PROD002,127,118,0.2
3917,2023-11-23,Warehouse B,PROD003,561,102,0.16
3918,2023-11-23,Distribution Center X,PROD001,655,61,0.43
3919,2023-11-23,Distribution Center X,PROD002,341,149,0.35
3920,2023-11-23,Distribution Center X,PROD003,889,78,0.35
3921,2023-11-23,Distribution Center Y,PROD001,100,98,0.98
3922,2023-11-23,Distribution Center Y,PROD002,227,98,0.96
3923,2023-11-23,Distribution Center Y,PROD003,801,65,0.26
3924,2023-11-24,Warehouse A,PROD001,745,89,0.63
3925,2023-11-24,Warehouse A,PROD002,826,112,0.19
3926,2023-11-24,Warehouse A,PROD003,357,139,0.61
3927,2023-11-24,Warehouse B,PROD001,288,120,0.34
3928,2023-11-24,Warehouse B,PROD002,101,56,0.25
3929,2023-11-24,Warehouse B,PROD003,969,146,0.45
3930,2023-11-24,Distribution Center X,PROD001,353,144,0.71
3931,2023-11-24,Distribution Center X,PROD002,807,118,0.6
3932,2023-11-24,Distribution Center X,PROD003,903,101,0.53
3933,2023-11-24,Distribution Center Y,PROD001,130,83,0.11
3934,2023-11-24,Distribution Center Y,PROD002,525,141,0.24
3935,2023-11-24,Distribution Center Y,PROD003,129,68,0.44
3936,2023-11-25,Warehouse A,PROD001,753,84,0.15
3937,2023-11-25,Warehouse A,PROD002,742,131,0.98
3938,2023-11-25,Warehouse A,PROD003,724,149,0.32
3939,2023-11-25,Warehouse B,PROD001,623,103,0.74
3940,2023-11-25,Warehouse B,PROD002,187,106,0.99
3941,2023-11-25,Warehouse B,PROD003,817,109,0.55
3942,2023-11-25,Distribution Center X,PROD001,282,104,0.57
3943,2023-11-25,Distribution Center X,PROD002,735,79,0.37
3944,2023-11-25,Distribution Center X,PROD003,878,61,0.95
3945,2023-11-25,Distribution Center Y,PROD001,416,148,0.38
3946,2023-11-25,Distribution Center Y,PROD002,92,131,0.17
3947,2023-11-25,Distribution Center Y,PROD003,747,80,0.95
3948,2023-11-26,Warehouse A,PROD001,169,123,0.15
3949,2023-11-26,Warehouse A,PROD002,761,86,0.6
3950,2023-11-26,Warehouse A,PROD003,504,51,0.97
3951,2023-11-26,Warehouse B,PROD001,434,136,0.56
3952,2023-11-26,Warehouse B,PROD002,748,67,0.53
3953,2023-11-26,Warehouse B,PROD003,527,137,1.0
3954,2023-11-26,Distribution Center X,PROD001,909,118,0.73
3955,2023-11-26,Distribution Center X,PROD002,415,51,0.65
3956,2023-11-26,Distribution Center X,PROD003,932,145,0.11
3957,2023-11-26,Distribution Center Y,PROD001,435,139,0.58
3958,2023-11-26,Distribution Center Y,PROD002,353,81,0.99
3959,2023-11-26,Distribution Center Y,PROD003,677,117,0.72
3960,2023-11-27,Warehouse A,PROD001,43,127,0.5
3961,2023-11-27,Warehouse A,PROD002,172,136,0.94
3962,2023-11-27,Warehouse A,PROD003,782,117,0.91
3963,2023-11-27,Warehouse B,PROD001,179,59,0.43
3964,2023-11-27,Warehouse B,PROD002,136,115,0.42
3965,2023-11-27,Warehouse B,PROD003,52,104,0.55
3966,2023-11-27,Distribution Center X,PROD001,174,97,0.97
3967,2023-11-27,Distribution Center X,PROD002,346,136,0.32
3968,2023-11-27,Distribution Center X,PROD003,552,148,0.87
3969,2023-11-27,Distribution Center Y,PROD001,297,88,0.53
3970,2023-11-27,Distribution Center Y,PROD002,271,77,0.1
3971,2023-11-27,Distribution Center Y,PROD003,646,122,0.45
3972,2023-11-28,Warehouse A,PROD001,945,89,0.94
3973,2023-11-28,Warehouse A,PROD002,982,132,0.56
3974,2023-11-28,Warehouse A,PROD003,914,54,0.94
3975,2023-11-28,Warehouse B,PROD001,913,129,0.86
3976,2023-11-28,Warehouse B,PROD002,58,95,0.11
3977,2023-11-28,Warehouse B,PROD003,471,92,0.37
3978,2023-11-28,Distribution Center X,PROD001,109,50,0.41
3979,2023-11-28,Distribution Center X,PROD002,739,73,0.46
3980,2023-11-28,Distribution Center X,PROD003,9,62,0.49
3981,2023-11-28,Distribution Center Y,PROD001,202,60,0.58
3982,2023-11-28,Distribution Center Y,PROD002,920,69,0.47
3983,2023-11-28,Distribution Center Y,PROD003,935,112,0.11
3984,2023-11-29,Warehouse A,PROD001,787,134,0.33
3985,2023-11-29,Warehouse A,PROD002,481,100,0.44
3986,2023-11-29,Warehouse A,PROD003,373,104,0.9
3987,2023-11-29,Warehouse B,PROD001,549,84,0.2
3988,2023-11-29,Warehouse B,PROD002,449,134,0.86
3989,2023-11-29,Warehouse B,PROD003,165,67,0.42
3990,2023-11-29,Distribution Center X,PROD001,444,50,0.42
3991,2023-11-29,Distribution Center X,PROD002,891,140,0.28
3992,2023-11-29,Distribution Center X,PROD003,194,86,0.14
3993,2023-11-29,Distribution Center Y,PROD001,404,103,0.77
3994,2023-11-29,Distribution Center Y,PROD002,922,54,0.24
3995,2023-11-29,Distribution Center Y,PROD003,203,111,0.96
3996,2023-11-30,Warehouse A,PROD001,272,65,0.48
3997,2023-11-30,Warehouse A,PROD002,563,113,0.82
3998,2023-11-30,Warehouse A,PROD003,731,66,0.39
3999,2023-11-30,Warehouse B,PROD001,782,149,0.89
4000,2023-11-30,Warehouse B,PROD002,513,142,0.93
4001,2023-11-30,Warehouse B,PROD003,863,99,0.22
4002,2023-11-30,Distribution Center X,PROD001,980,63,0.81
4003,2023-11-30,Distribution Center X,PROD002,129,69,0.41
4004,2023-11-30,Distribution Center X,PROD003,13,148,0.72
4005,2023-11-30,Distribution Center Y,PROD001,53,136,0.85
4006,2023-11-30,Distribution Center Y,PROD002,439,126,0.76
4007,2023-11-30,Distribution Center Y,PROD003,444,111,0.36
4008,2023-12-01,Warehouse A,PROD001,497,60,0.78
4009,2023-12-01,Warehouse A,PROD002,253,129,0.24
4010,2023-12-01,Warehouse A,PROD003,523,73,0.32
4011,2023-12-01,Warehouse B,PROD001,785,64,0.88
4012,2023-12-01,Warehouse B,PROD002,717,81,0.7
4013,2023-12-01,Warehouse B,PROD003,439,75,0.53
4014,2023-12-01,Distribution Center X,PROD001,801,63,0.73
4015,2023-12-01,Distribution Center X,PROD002,514,128,0.26
4016,2023-12-01,Distribution Center X,PROD003,875,125,0.67
4017,2023-12-01,Distribution Center Y,PROD001,152,79,0.21
4018,2023-12-01,Distribution Center Y,PROD002,410,54,0.35
4019,2023-12-01,Distribution Center Y,PROD003,196,68,0.48
4020,2023-12-02,Warehouse A,PROD001,631,75,0.18
4021,2023-12-02,Warehouse A,PROD002,52,98,0.47
4022,2023-12-02,Warehouse A,PROD003,313,139,0.67
4023,2023-12-02,Warehouse B,PROD001,236,78,0.4
4024,2023-12-02,Warehouse B,PROD002,490,57,0.56
4025,2023-12-02,Warehouse B,PROD003,659,56,0.37
4026,2023-12-02,Distribution Center X,PROD001,275,96,0.35
4027,2023-12-02,Distribution Center X,PROD002,359,141,0.48
4028,2023-12-02,Distribution Center X,PROD003,327,56,0.26
4029,2023-12-02,Distribution Center Y,PROD001,0,56,0.69
4030,2023-12-02,Distribution Center Y,PROD002,329,77,0.36
4031,2023-12-02,Distribution Center Y,PROD003,286,127,0.19
4032,2023-12-03,Warehouse A,PROD001,189,82,0.95
4033,2023-12-03,Warehouse A,PROD002,372,92,0.37
4034,2023-12-03,Warehouse A,PROD003,99,135,0.11
4035,2023-12-03,Warehouse B,PROD001,565,148,0.88
4036,2023-12-03,Warehouse B,PROD002,339,96,0.77
4037,2023-12-03,Warehouse B,PROD003,370,145,0.8
4038,2023-12-03,Distribution Center X,PROD001,541,127,0.43
4039,2023-12-03,Distribution Center X,PROD002,665,85,0.29
4040,2023-12-03,Distribution Center X,PROD003,393,61,0.9
4041,2023-12-03,Distribution Center Y,PROD001,133,130,0.77
4042,2023-12-03,Distribution Center Y,PROD002,123,55,0.63
4043,2023-12-03,Distribution Center Y,PROD003,934,133,0.84
4044,2023-12-04,Warehouse A,PROD001,197,140,0.5
4045,2023-12-04,Warehouse A,PROD002,101,59,0.95
4046,2023-12-04,Warehouse A,PROD003,633,93,0.37
4047,2023-12-04,Warehouse B,PROD001,485,147,0.28
4048,2023-12-04,Warehouse B,PROD002,738,69,0.14
4049,2023-12-04,Warehouse B,PROD003,196,103,0.6
4050,2023-12-04,Distribution Center X,PROD001,258,147,0.87
4051,2023-12-04,Distribution Center X,PROD002,928,121,0.98
4052,2023-12-04,Distribution Center X,PROD003,916,96,0.5
4053,2023-12-04,Distribution Center Y,PROD001,734,65,0.92
4054,2023-12-04,Distribution Center Y,PROD002,69,111,0.48
4055,2023-12-04,Distribution Center Y,PROD003,953,114,0.81
4056,2023-12-05,Warehouse A,PROD001,170,126,0.35
4057,2023-12-05,Warehouse A,PROD002,990,66,0.36
4058,2023-12-05,Warehouse A,PROD003,978,122,0.15
4059,2023-12-05,Warehouse B,PROD001,995,138,0.27
4060,2023-12-05,Warehouse B,PROD002,834,100,0.55
4061,2023-12-05,Warehouse B,PROD003,545,115,0.97
4062,2023-12-05,Distribution Center X,PROD001,169,106,0.78
4063,2023-12-05,Distribution Center X,PROD002,393,121,0.8
4064,2023-12-05,Distribution Center X,PROD003,410,127,0.34
4065,2023-12-05,Distribution Center Y,PROD001,188,50,0.24
4066,2023-12-05,Distribution Center Y,PROD002,223,125,0.73
4067,2023-12-05,Distribution Center Y,PROD003,900,115,0.51
4068,2023-12-06,Warehouse A,PROD001,724,142,0.57
4069,2023-12-06,Warehouse A,PROD002,310,78,0.37
4070,2023-12-06,Warehouse A,PROD003,274,120,0.21
4071,2023-12-06,Warehouse B,PROD001,229,55,0.58
4072,2023-12-06,Warehouse B,PROD002,298,55,0.68
4073,2023-12-06,Warehouse B,PROD003,964,85,0.93
4074,2023-12-06,Distribution Center X,PROD001,276,56,0.68
4075,2023-12-06,Distribution Center X,PROD002,254,76,0.58
4076,2023-12-06,Distribution Center X,PROD003,1,133,0.41
4077,2023-12-06,Distribution Center Y,PROD001,619,97,0.39
4078,2023-12-06,Distribution Center Y,PROD002,969,140,0.9
